VARM 50 100 DFS_REC 1
VARM 50 200 DFS_REC 1.33333
VARM 50 400 DFS_REC 2
VARM 75 150 DFS_REC 2
VARM 75 300 DFS_REC 2
VARM 75 600 DFS_REC 3.66667
VARM 100 200 DFS_REC 2
VARM 100 400 DFS_REC 3.66667
VARM 100 800 DFS_REC 6.66667
