VARM 50 100 BFS 1.33333
VARM 50 200 BFS 2
VARM 50 400 BFS 2.66667
VARM 75 150 BFS 2
VARM 75 300 BFS 2.33333
VARM 75 600 BFS 4
VARM 100 200 BFS 3
VARM 100 400 BFS 4
VARM 100 800 BFS 5.33333
