VARM 50 100 ALGO1_DFS 32
VARM 50 200 ALGO1_DFS 13
VARM 50 400 ALGO1_DFS 4.33333
VARM 75 150 ALGO1_DFS 68
VARM 75 300 ALGO1_DFS 24
VARM 75 600 ALGO1_DFS 10
VARM 100 200 ALGO1_DFS 108
VARM 100 400 ALGO1_DFS 47.3333
VARM 100 800 ALGO1_DFS 12
